id,source_id,project_id,organization_id,contract_id,verbatim_quote,claim_text,claim_type,evidence_strength,corroboration_status
wba_clm_01HREAL183,wba_src_01HREAL222,wba_prj_01HREAL063,wba_org_01HREAL124,,Lobito Corridor Atlantic Railway documented as proposed in AGO.,Lobito Corridor Atlantic Railway is proposed in AGO.,status,corroborated,corroborated
wba_clm_01HREAL184,wba_src_01HREAL223,wba_prj_01HREAL064,wba_org_01HREAL086,,Abidjan Metro Line 1 documented as delayed in CIV.,Abidjan Metro Line 1 is delayed in CIV.,status,corroborated,corroborated
wba_clm_01HREAL185,wba_src_01HREAL224,wba_prj_01HREAL065,wba_org_01HREAL088,,Djamaa El Djazair - Great Mosque of Algiers documented as commissioned in DZA.,Djamaa El Djazair - Great Mosque of Algiers is commissioned in DZA.,status,corroborated,corroborated
wba_clm_01HREAL186,wba_src_01HREAL225,wba_prj_01HREAL066,wba_org_01HREAL130,,Algerian East-West Highway documented as commissioned in DZA.,Algerian East-West Highway is commissioned in DZA.,status,corroborated,corroborated
wba_clm_01HREAL187,wba_src_01HREAL226,wba_prj_01HREAL067,wba_org_01HREAL132,,Enfidha-Hammamet International Airport documented as commissioned in TUN.,Enfidha-Hammamet International Airport is commissioned in TUN.,status,corroborated,corroborated
wba_clm_01HREAL188,wba_src_01HREAL227,wba_prj_01HREAL068,wba_org_01HREAL134,,Doraleh Container Terminal documented as cancelled in DJI.,Doraleh Container Terminal is cancelled in DJI.,status,corroborated,corroborated
wba_clm_01HREAL189,wba_src_01HREAL228,wba_prj_01HREAL069,wba_org_01HREAL136,,Morupule B Power Station documented as commissioned in BWA.,Morupule B Power Station is commissioned in BWA.,status,corroborated,corroborated
wba_clm_01HREAL190,wba_src_01HREAL229,wba_prj_01HREAL070,wba_org_01HREAL035,,Africa CDC Headquarters Phase I documented as commissioned in ETH.,Africa CDC Headquarters Phase I is commissioned in ETH.,status,corroborated,corroborated
wba_clm_01HREAL191,wba_src_01HREAL230,wba_prj_01HREAL071,wba_org_01HREAL139,,Simandou Iron Ore Project Railway and Port documented as construction_started in GIN.,Simandou Iron Ore Project Railway and Port is construction_started in GIN.,status,corroborated,corroborated
wba_clm_01HREAL192,wba_src_01HREAL231,wba_prj_01HREAL072,wba_org_01HREAL035,,Abuja Light Rail documented as commissioned in NGA.,Abuja Light Rail is commissioned in NGA.,status,corroborated,corroborated
wba_clm_01HREAL193,wba_src_01HREAL232,wba_prj_01HREAL073,wba_org_01HREAL143,,Niger-Benin Crude Oil Export Pipeline documented as commissioned in NER.,Niger-Benin Crude Oil Export Pipeline is commissioned in NER.,status,corroborated,corroborated
wba_clm_01HREAL194,wba_src_01HREAL233,wba_prj_01HREAL074,wba_org_01HREAL144,,2Africa Submarine Telecommunications Cable documented as commissioned in SEN.,2Africa Submarine Telecommunications Cable is commissioned in SEN.,status,corroborated,corroborated
wba_clm_01HREAL195,wba_src_01HREAL234,wba_prj_01HREAL075,wba_org_01HREAL146,,Bumbuna Hydroelectric Power Station documented as commissioned in SLE.,Bumbuna Hydroelectric Power Station is commissioned in SLE.,status,corroborated,corroborated
wba_clm_01HREAL196,wba_src_01HREAL235,wba_prj_01HREAL076,wba_org_01HREAL099,,Jiji and Mulembwe Hydropower Projects documented as commissioned in BDI.,Jiji and Mulembwe Hydropower Projects is commissioned in BDI.,status,corroborated,corroborated
wba_clm_01HREAL197,wba_src_01HREAL236,wba_prj_01HREAL077,wba_org_01HREAL101,,Cabo Verde Airports Modernisation documented as commissioned in CPV.,Cabo Verde Airports Modernisation is commissioned in CPV.,status,corroborated,corroborated
wba_clm_01HREAL198,wba_src_01HREAL237,wba_prj_01HREAL078,wba_org_01HREAL103,,Boali Hydropower Complex Rehabilitation documented as commissioned in CAF.,Boali Hydropower Complex Rehabilitation is commissioned in CAF.,status,corroborated,corroborated
wba_clm_01HREAL199,wba_src_01HREAL238,wba_prj_01HREAL079,wba_org_01HREAL105,,Djermaya Solar PV Power Plant documented as construction_started in TCD.,Djermaya Solar PV Power Plant is construction_started in TCD.,status,corroborated,corroborated
wba_clm_01HREAL200,wba_src_01HREAL239,wba_prj_01HREAL080,wba_org_01HREAL107,,Bambao-Mtsanga Hospital documented as commissioned in COM.,Bambao-Mtsanga Hospital is commissioned in COM.,status,corroborated,corroborated
wba_clm_01HREAL201,wba_src_01HREAL240,wba_prj_01HREAL081,wba_org_01HREAL088,,Pointe-Noire to Brazzaville National Highway No.1 documented as commissioned in COG.,Pointe-Noire to Brazzaville National Highway No.1 is commissioned in COG.,status,corroborated,corroborated
wba_clm_01HREAL202,wba_src_01HREAL241,wba_prj_01HREAL082,wba_org_01HREAL110,,Nguema-Sipopo Road and Akurenam-Minang Road documented as commissioned in GNQ.,Nguema-Sipopo Road and Akurenam-Minang Road is commissioned in GNQ.,status,corroborated,corroborated
wba_clm_01HREAL203,wba_src_01HREAL242,wba_prj_01HREAL083,wba_org_01HREAL111,,Hirgigo Power Plant Extension documented as commissioned in ERI.,Hirgigo Power Plant Extension is commissioned in ERI.,status,corroborated,corroborated
wba_clm_01HREAL204,wba_src_01HREAL243,wba_prj_01HREAL084,wba_org_01HREAL112,,Maguga Dam documented as commissioned in SWZ.,Maguga Dam is commissioned in SWZ.,status,corroborated,corroborated
wba_clm_01HREAL205,wba_src_01HREAL244,wba_prj_01HREAL085,wba_org_01HREAL113,,Trans-Gabon Railway Modernisation documented as construction_started in GAB.,Trans-Gabon Railway Modernisation is construction_started in GAB.,status,corroborated,corroborated
wba_clm_01HREAL206,wba_src_01HREAL245,wba_prj_01HREAL086,wba_org_01HREAL114,,Senegambia Bridge documented as commissioned in GMB.,Senegambia Bridge is commissioned in GMB.,status,corroborated,corroborated
wba_clm_01HREAL207,wba_src_01HREAL246,wba_prj_01HREAL087,wba_org_01HREAL115,,Bissau-Safim Highway documented as commissioned in GNB.,Bissau-Safim Highway is commissioned in GNB.,status,corroborated,corroborated
wba_clm_01HREAL208,wba_src_01HREAL247,wba_prj_01HREAL088,wba_org_01HREAL117,,Katse Dam documented as commissioned in LSO.,Katse Dam is commissioned in LSO.,status,corroborated,corroborated
wba_clm_01HREAL209,wba_src_01HREAL248,wba_prj_01HREAL089,wba_org_01HREAL118,,Mount Coffee Hydropower Rehabilitation documented as commissioned in LBR.,Mount Coffee Hydropower Rehabilitation is commissioned in LBR.,status,corroborated,corroborated
wba_clm_01HREAL210,wba_src_01HREAL249,wba_prj_01HREAL090,wba_org_01HREAL121,,Sahofika Hydropower Project documented as proposed in MDG.,Sahofika Hydropower Project is proposed in MDG.,status,corroborated,corroborated
wba_clm_01HREAL211,wba_src_01HREAL250,wba_prj_01HREAL091,wba_org_01HREAL122,,Gouina Hydropower Station documented as commissioned in MLI.,Gouina Hydropower Station is commissioned in MLI.,status,corroborated,corroborated
wba_clm_01HREAL212,wba_src_01HREAL251,wba_prj_01HREAL092,wba_org_01HREAL007,,Friendship Port of Nouakchott Expansion documented as commissioned in MRT.,Friendship Port of Nouakchott Expansion is commissioned in MRT.,status,corroborated,corroborated
wba_clm_01HREAL213,wba_src_01HREAL252,wba_prj_01HREAL093,wba_org_01HREAL124,,Metro Express Light Rail documented as commissioned in MUS.,Metro Express Light Rail is commissioned in MUS.,status,corroborated,corroborated
wba_clm_01HREAL214,wba_src_01HREAL253,wba_prj_01HREAL094,wba_org_01HREAL125,,Sao Tome International Airport Upgrade documented as proposed in STP.,Sao Tome International Airport Upgrade is proposed in STP.,status,corroborated,corroborated
wba_clm_01HREAL215,wba_src_01HREAL254,wba_prj_01HREAL095,wba_org_01HREAL126,,Port Victoria Rehabilitation and Extension documented as construction_started in SYC.,Port Victoria Rehabilitation and Extension is construction_started in SYC.,status,corroborated,corroborated
wba_clm_01HREAL216,wba_src_01HREAL255,wba_prj_01HREAL096,wba_org_01HREAL127,,Mogadishu Road Projects documented as commissioned in SOM.,Mogadishu Road Projects is commissioned in SOM.,status,corroborated,corroborated
wba_clm_01HREAL217,wba_src_01HREAL256,wba_prj_01HREAL097,wba_org_01HREAL128,,Juba-Nimule Road documented as commissioned in SSD.,Juba-Nimule Road is commissioned in SSD.,status,corroborated,corroborated
wba_clm_01HREAL218,wba_src_01HREAL257,wba_prj_01HREAL098,wba_org_01HREAL129,,Lome Container Terminal documented as commissioned in TGO.,Lome Container Terminal is commissioned in TGO.,status,corroborated,corroborated
wba_clm_01HREAL219,wba_src_01HREAL258,wba_prj_01HREAL099,wba_org_01HREAL131,,Porto Ingles Modernisation documented as commissioned in CPV.,Porto Ingles Modernisation is commissioned in CPV.,status,corroborated,corroborated
wba_clm_01HREAL220,wba_src_01HREAL259,wba_prj_01HREAL100,wba_org_01HREAL148,,Dakhla Atlantic Port documented as construction_started in ESH.,Dakhla Atlantic Port is construction_started in ESH.,status,corroborated,corroborated
wba_clm_01HREAL221,wba_src_01HREAL260,wba_prj_01HREAL101,wba_org_01HREAL150,,El Dabaa Nuclear Power Plant documented as commissioned in EGY.,El Dabaa Nuclear Power Plant is commissioned in EGY.,status,corroborated,corroborated
wba_clm_01HREAL222,wba_src_01HREAL261,wba_prj_01HREAL102,wba_org_01HREAL151,,Egypt High-Speed Rail 2000km documented as commissioned in EGY.,Egypt High-Speed Rail 2000km is commissioned in EGY.,status,corroborated,corroborated
wba_clm_01HREAL223,wba_src_01HREAL262,wba_prj_01HREAL103,wba_org_01HREAL152,,Lekki Deep Sea Port documented as commissioned in NGA.,Lekki Deep Sea Port is commissioned in NGA.,status,corroborated,corroborated
wba_clm_01HREAL224,wba_src_01HREAL263,wba_prj_01HREAL104,wba_org_01HREAL153,,Zungeru Hydropower 700MW documented as commissioned in NGA.,Zungeru Hydropower 700MW is commissioned in NGA.,status,corroborated,corroborated
wba_clm_01HREAL225,wba_src_01HREAL264,wba_prj_01HREAL105,wba_org_01HREAL154,,Nachtigal Hydropower 420MW documented as commissioned in CMR.,Nachtigal Hydropower 420MW is commissioned in CMR.,status,corroborated,corroborated
wba_clm_01HREAL226,wba_src_01HREAL265,wba_prj_01HREAL106,wba_org_01HREAL155,,Koysha Hydropower 2200MW documented as commissioned in ETH.,Koysha Hydropower 2200MW is commissioned in ETH.,status,corroborated,corroborated
wba_clm_01HREAL227,wba_src_01HREAL266,wba_prj_01HREAL107,wba_org_01HREAL156,,Second River Niger Bridge documented as commissioned in NGA.,Second River Niger Bridge is commissioned in NGA.,status,corroborated,corroborated
wba_clm_01HREAL228,wba_src_01HREAL267,wba_prj_01HREAL108,wba_org_01HREAL157,,Antonio Agostinho Neto Airport Luanda documented as commissioned in AGO.,Antonio Agostinho Neto Airport Luanda is commissioned in AGO.,status,corroborated,corroborated
wba_clm_01HREAL229,wba_src_01HREAL268,wba_prj_01HREAL109,wba_org_01HREAL086,,Henri Konan Bedie Bridge documented as commissioned in CIV.,Henri Konan Bedie Bridge is commissioned in CIV.,status,corroborated,corroborated
wba_clm_01HREAL230,wba_src_01HREAL269,wba_prj_01HREAL110,wba_org_01HREAL159,,Isimba Hydropower 183MW documented as commissioned in UGA.,Isimba Hydropower 183MW is commissioned in UGA.,status,corroborated,corroborated
wba_clm_01HREAL231,wba_src_01HREAL270,wba_prj_01HREAL111,wba_org_01HREAL160,,Lagos Blue Line 27km documented as commissioned in NGA.,Lagos Blue Line 27km is commissioned in NGA.,status,corroborated,corroborated
wba_clm_01HREAL232,wba_src_01HREAL271,wba_prj_01HREAL112,wba_org_01HREAL161,,Algiers Metro Line 1 documented as commissioned in DZA.,Algiers Metro Line 1 is commissioned in DZA.,status,corroborated,corroborated
wba_clm_01HREAL233,wba_src_01HREAL272,wba_prj_01HREAL113,wba_org_01HREAL153,,Memve'ele Hydropower 211MW documented as commissioned in CMR.,Memve'ele Hydropower 211MW is commissioned in CMR.,status,corroborated,corroborated
wba_clm_01HREAL234,wba_src_01HREAL273,wba_prj_01HREAL114,wba_org_01HREAL160,,Lagos-Ibadan Railway 157km documented as commissioned in NGA.,Lagos-Ibadan Railway 157km is commissioned in NGA.,status,corroborated,corroborated
wba_clm_01HREAL235,wba_src_01HREAL274,wba_prj_01HREAL115,wba_org_01HREAL164,,Benban Solar Park 390MW documented as commissioned in EGY.,Benban Solar Park 390MW is commissioned in EGY.,status,corroborated,corroborated
wba_clm_01HREAL236,wba_src_01HREAL275,wba_prj_01HREAL116,wba_org_01HREAL165,,Tanger Med Port Complex documented as commissioned in MAR.,Tanger Med Port Complex is commissioned in MAR.,status,corroborated,corroborated
wba_clm_01HREAL237,wba_src_01HREAL276,wba_prj_01HREAL117,wba_org_01HREAL125,,Casablanca Tramway documented as commissioned in MAR.,Casablanca Tramway is commissioned in MAR.,status,corroborated,corroborated
wba_clm_01HREAL238,wba_src_01HREAL277,wba_prj_01HREAL118,wba_org_01HREAL167,,Kotoka Airport Terminal 3 documented as commissioned in GHA.,Kotoka Airport Terminal 3 is commissioned in GHA.,status,corroborated,corroborated
wba_clm_01HREAL239,wba_src_01HREAL278,wba_prj_01HREAL119,wba_org_01HREAL168,,Medupi Power Station 4800MW documented as commissioned in ZAF.,Medupi Power Station 4800MW is commissioned in ZAF.,status,corroborated,corroborated
wba_clm_01HREAL240,wba_src_01HREAL279,wba_prj_01HREAL120,wba_org_01HREAL155,,Gibe III Hydropower 1870MW documented as commissioned in ETH.,Gibe III Hydropower 1870MW is commissioned in ETH.,status,corroborated,corroborated
wba_clm_01HREAL241,wba_src_01HREAL280,wba_prj_01HREAL121,wba_org_01HREAL159,,Souapiti Hydropower 450MW documented as commissioned in GIN.,Souapiti Hydropower 450MW is commissioned in GIN.,status,corroborated,corroborated
wba_clm_01HREAL242,wba_src_01HREAL281,wba_prj_01HREAL122,wba_org_01HREAL159,,Kaleta Hydropower 240MW documented as commissioned in GIN.,Kaleta Hydropower 240MW is commissioned in GIN.,status,corroborated,corroborated
wba_clm_01HREAL243,wba_src_01HREAL282,wba_prj_01HREAL123,wba_org_01HREAL042,,Rusumo Falls Hydropower 80MW documented as commissioned in RWA.,Rusumo Falls Hydropower 80MW is commissioned in RWA.,status,corroborated,corroborated
wba_clm_01HREAL244,wba_src_01HREAL283,wba_prj_01HREAL124,wba_org_01HREAL173,,Julius Nyerere Airport Terminal 3 documented as commissioned in TZA.,Julius Nyerere Airport Terminal 3 is commissioned in TZA.,status,corroborated,corroborated
wba_clm_01HREAL245,wba_src_01HREAL284,wba_prj_01HREAL125,wba_org_01HREAL174,,Kinguele Aval Hydropower 35MW documented as commissioned in GAB.,Kinguele Aval Hydropower 35MW is commissioned in GAB.,status,corroborated,corroborated
wba_clm_01HREAL246,wba_src_01HREAL285,wba_prj_01HREAL126,wba_org_01HREAL175,,Dar es Salaam BRT Phase 1 documented as commissioned in TZA.,Dar es Salaam BRT Phase 1 is commissioned in TZA.,status,corroborated,corroborated
wba_clm_01HREAL247,wba_src_01HREAL286,wba_prj_01HREAL127,wba_org_01HREAL160,,Abuja-Kaduna Railway 186.5km documented as commissioned in NGA.,Abuja-Kaduna Railway 186.5km is commissioned in NGA.,status,corroborated,corroborated
wba_clm_01HREAL248,wba_src_01HREAL287,wba_prj_01HREAL128,wba_org_01HREAL161,,Nairobi-Nakuru-Mau Summit Highway documented as commissioned in KEN.,Nairobi-Nakuru-Mau Summit Highway is commissioned in KEN.,status,corroborated,corroborated
wba_clm_01HREAL249,wba_src_01HREAL288,wba_prj_01HREAL129,wba_org_01HREAL178,,Diamniadio Olympic Stadium 50000 documented as commissioned in SEN.,Diamniadio Olympic Stadium 50000 is commissioned in SEN.,status,corroborated,corroborated
wba_clm_01HREAL250,wba_src_01HREAL289,wba_prj_01HREAL130,wba_org_01HREAL121,,Autoroute de l'Avenir 42.5km documented as commissioned in SEN.,Autoroute de l'Avenir 42.5km is commissioned in SEN.,status,corroborated,corroborated
wba_clm_01HREAL251,wba_src_01HREAL290,wba_prj_01HREAL131,wba_org_01HREAL180,,Lusaka-Ndola Dual Carriageway 321km documented as commissioned in ZMB.,Lusaka-Ndola Dual Carriageway 321km is commissioned in ZMB.,status,corroborated,corroborated
wba_clm_01HREAL252,wba_src_01HREAL291,wba_prj_01HREAL132,wba_org_01HREAL181,,Kusile Power Station 4800MW documented as commissioned in ZAF.,Kusile Power Station 4800MW is commissioned in ZAF.,status,corroborated,corroborated
wba_clm_01HREAL253,wba_src_01HREAL292,wba_prj_01HREAL133,wba_org_01HREAL182,,Cairo Light Rail Transit 70km documented as commissioned in EGY.,Cairo Light Rail Transit 70km is commissioned in EGY.,status,corroborated,corroborated
wba_clm_01HREAL254,wba_src_01HREAL293,wba_prj_01HREAL134,wba_org_01HREAL183,,Cairo Monorail 99km documented as commissioned in EGY.,Cairo Monorail 99km is commissioned in EGY.,status,corroborated,corroborated
wba_clm_01HREAL255,wba_src_01HREAL294,wba_prj_01HREAL135,wba_org_01HREAL125,,Al Boraq Tangier-Kenitra HSR 323km documented as commissioned in MAR.,Al Boraq Tangier-Kenitra HSR 323km is commissioned in MAR.,status,corroborated,corroborated
wba_clm_01HREAL256,wba_src_01HREAL295,wba_prj_01HREAL136,wba_org_01HREAL185,,Kano-Maradi Railway 384km documented as commissioned in NGA.,Kano-Maradi Railway 384km is commissioned in NGA.,status,corroborated,corroborated
wba_clm_01HREAL257,wba_src_01HREAL296,wba_prj_01HREAL137,wba_org_01HREAL186,,Port of Cotonou Extension documented as commissioned in BEN.,Port of Cotonou Extension is commissioned in BEN.,status,corroborated,corroborated
wba_clm_01HREAL258,wba_src_01HREAL297,wba_prj_01HREAL138,wba_org_01HREAL054,,Tanzania SGR Phase 1 Dar-Morogoro 205km documented as commissioned in TZA.,Tanzania SGR Phase 1 Dar-Morogoro 205km is commissioned in TZA.,status,corroborated,corroborated
wba_clm_01HREAL259,wba_src_01HREAL298,wba_prj_01HREAL139,wba_org_01HREAL188,,Nador West Med Port documented as commissioned in MAR.,Nador West Med Port is commissioned in MAR.,status,corroborated,corroborated
wba_clm_01HREAL260,wba_src_01HREAL299,wba_prj_01HREAL140,wba_org_01HREAL052,,Singrobo-Ahouaty 44MW documented as commissioned in CIV.,Singrobo-Ahouaty 44MW is commissioned in CIV.,status,corroborated,corroborated
wba_clm_01HREAL261,wba_src_01HREAL300,wba_prj_01HREAL141,wba_org_01HREAL190,,Azura-Edo IPP 459MW documented as commissioned in NGA.,Azura-Edo IPP 459MW is commissioned in NGA.,status,corroborated,corroborated
wba_clm_01HREAL262,wba_src_01HREAL301,wba_prj_01HREAL142,wba_org_01HREAL134,,Berbera Port Expansion 400m documented as commissioned in SOM.,Berbera Port Expansion 400m is commissioned in SOM.,status,corroborated,corroborated
wba_clm_01HREAL263,wba_src_01HREAL302,wba_prj_01HREAL143,wba_org_01HREAL153,,Itezhi-Tezhi 120MW documented as commissioned in ZMB.,Itezhi-Tezhi 120MW is commissioned in ZMB.,status,corroborated,corroborated
wba_clm_01HREAL264,wba_src_01HREAL303,wba_prj_01HREAL144,wba_org_01HREAL193,,Ashegoda Wind Farm 120MW documented as commissioned in ETH.,Ashegoda Wind Farm 120MW is commissioned in ETH.,status,corroborated,corroborated
wba_clm_01HREAL265,wba_src_01HREAL304,wba_prj_01HREAL145,wba_org_01HREAL194,,Safi Independent Power Plant 1386MW documented as commissioned in MAR.,Safi Independent Power Plant 1386MW is commissioned in MAR.,status,corroborated,corroborated
wba_clm_01HREAL266,wba_src_01HREAL305,wba_prj_01HREAL146,wba_org_01HREAL195,,Kpone IPP 350MW documented as commissioned in GHA.,Kpone IPP 350MW is commissioned in GHA.,status,corroborated,corroborated
wba_clm_01HREAL267,wba_src_01HREAL306,wba_prj_01HREAL147,wba_org_01HREAL155,,Bujagali Hydropower 250MW documented as commissioned in UGA.,Bujagali Hydropower 250MW is commissioned in UGA.,status,corroborated,corroborated
wba_clm_01HREAL268,wba_src_01HREAL307,wba_prj_01HREAL148,wba_org_01HREAL125,,Rabat-Sale Tramway 19.5km documented as commissioned in MAR.,Rabat-Sale Tramway 19.5km is commissioned in MAR.,status,corroborated,corroborated
wba_clm_01HREAL269,wba_src_01HREAL308,wba_prj_01HREAL149,wba_org_01HREAL157,,Karimenu II Dam Water Supply documented as commissioned in KEN.,Karimenu II Dam Water Supply is commissioned in KEN.,status,corroborated,corroborated
wba_clm_01HREAL270,wba_src_01HREAL309,wba_prj_01HREAL150,wba_org_01HREAL199,,Taiba N'Diaye Wind Farm 158.7MW documented as commissioned in SEN.,Taiba N'Diaye Wind Farm 158.7MW is commissioned in SEN.,status,corroborated,corroborated
wba_clm_01HREAL271,wba_src_01HREAL224,wba_prj_01HREAL151,wba_org_01HREAL200,,Kipeto Wind Farm 100MW built by GE Renewable Energy.,GE Renewable Energy built Kipeto Wind Farm 100MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL272,wba_src_01HREAL225,wba_prj_01HREAL152,wba_org_01HREAL201,,Reppie Waste-to-Energy Plant 25MW built by China National Electric Engineering Co.,China National Electric Engineering Co built Reppie Waste-to-Energy Plant 25MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL273,wba_src_01HREAL226,wba_prj_01HREAL153,wba_org_01HREAL121,,Mozambique LNG Area 1 13.1mtpa built by TotalEnergies.,TotalEnergies built Mozambique LNG Area 1 13.1mtpa.,award,officially_reported,uncorroborated
wba_clm_01HREAL274,wba_src_01HREAL227,wba_prj_01HREAL154,wba_org_01HREAL203,,Coral South FLNG 3.4mtpa built by TechnipFMC.,TechnipFMC built Coral South FLNG 3.4mtpa.,award,officially_reported,uncorroborated
wba_clm_01HREAL275,wba_src_01HREAL228,wba_prj_01HREAL155,wba_org_01HREAL204,,Mambilla Hydropower 3050MW built by China Gezhouba Group.,China Gezhouba Group built Mambilla Hydropower 3050MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL276,wba_src_01HREAL229,wba_prj_01HREAL156,wba_org_01HREAL205,,Ingula Pumped Storage Scheme 1332MW built by CMC di Ravenna + Impregilo JV.,CMC di Ravenna + Impregilo JV built Ingula Pumped Storage Scheme 1332MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL277,wba_src_01HREAL230,wba_prj_01HREAL157,wba_org_01HREAL206,,Angola LNG Plant Soyo 5.2mtpa built by Chevron.,Chevron built Angola LNG Plant Soyo 5.2mtpa.,award,officially_reported,uncorroborated
wba_clm_01HREAL278,wba_src_01HREAL231,wba_prj_01HREAL158,wba_org_01HREAL207,,Dangote Petroleum Refinery 650kbd built by Honeywell UOP.,Honeywell UOP built Dangote Petroleum Refinery 650kbd.,award,officially_reported,uncorroborated
wba_clm_01HREAL279,wba_src_01HREAL232,wba_prj_01HREAL159,wba_org_01HREAL208,,Konza Technopolis 400kV Isinya-Konza TL built by China Aerospace Construction Group.,China Aerospace Construction Group built Konza Technopolis 400kV Isinya-Konza TL.,award,officially_reported,uncorroborated
wba_clm_01HREAL280,wba_src_01HREAL233,wba_prj_01HREAL160,wba_org_01HREAL209,,KivuWatt Methane Power Plant 26MW built by ContourGlobal.,ContourGlobal built KivuWatt Methane Power Plant 26MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL281,wba_src_01HREAL234,wba_prj_01HREAL161,wba_org_01HREAL210,,Nyabarongo I Hydropower 28MW built by BHEL + Sinohydro.,BHEL + Sinohydro built Nyabarongo I Hydropower 28MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL282,wba_src_01HREAL235,wba_prj_01HREAL162,wba_org_01HREAL001,,Grand Poubara Hydropower 160MW built by Sinohydro Corporation.,Sinohydro Corporation built Grand Poubara Hydropower 160MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL283,wba_src_01HREAL236,wba_prj_01HREAL163,wba_org_01HREAL212,,Maamba Coal Power Plant 300MW built by Nava Bharat Ventures.,Nava Bharat Ventures built Maamba Coal Power Plant 300MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL284,wba_src_01HREAL237,wba_prj_01HREAL164,wba_org_01HREAL002,,Pwalugu Multipurpose Dam 60MW built by PowerChina.,PowerChina built Pwalugu Multipurpose Dam 60MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL285,wba_src_01HREAL238,wba_prj_01HREAL165,wba_org_01HREAL214,,Greater Tortue Ahmeyim GTA LNG FPSO built by BP.,BP built Greater Tortue Ahmeyim GTA LNG FPSO.,award,officially_reported,uncorroborated
wba_clm_01HREAL286,wba_src_01HREAL239,wba_prj_01HREAL166,wba_org_01HREAL215,,Kigali Bulk Water Supply 40000m3/day built by Metito.,Metito built Kigali Bulk Water Supply 40000m3/day.,award,officially_reported,uncorroborated
wba_clm_01HREAL287,wba_src_01HREAL240,wba_prj_01HREAL167,wba_org_01HREAL007,,Nairobi Western Bypass 15.5km built by China Road and Bridge Corporation.,China Road and Bridge Corporation built Nairobi Western Bypass 15.5km.,award,officially_reported,uncorroborated
wba_clm_01HREAL288,wba_src_01HREAL241,wba_prj_01HREAL168,wba_org_01HREAL008,,Addis Ababa-Adama Expressway Phase I 80km built by China Communications Construction Company.,China Communications Construction Company built Addis Ababa-Adama Expressway Phase I 80km.,award,officially_reported,uncorroborated
wba_clm_01HREAL289,wba_src_01HREAL242,wba_prj_01HREAL169,wba_org_01HREAL067,,Isiolo-Moyale Highway A2 built by China Wu Yi.,China Wu Yi built Isiolo-Moyale Highway A2.,award,officially_reported,uncorroborated
wba_clm_01HREAL290,wba_src_01HREAL243,wba_prj_01HREAL170,wba_org_01HREAL219,,Jorf Lasfar Power Extension Units 5-6 700MW built by TAQA Morocco.,TAQA Morocco built Jorf Lasfar Power Extension Units 5-6 700MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL291,wba_src_01HREAL244,wba_prj_01HREAL171,wba_org_01HREAL220,,Tarfaya Wind Farm 301MW built by Siemens Gamesa.,Siemens Gamesa built Tarfaya Wind Farm 301MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL292,wba_src_01HREAL245,wba_prj_01HREAL172,wba_org_01HREAL058,,Inga II Hydropower Rehabilitation 1424MW built by Andritz Hydro.,Andritz Hydro built Inga II Hydropower Rehabilitation 1424MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL293,wba_src_01HREAL246,wba_prj_01HREAL173,wba_org_01HREAL222,,Chambishi Multi-Facility Economic Zone built by China Nonferrous Mining Corp.,China Nonferrous Mining Corp built Chambishi Multi-Facility Economic Zone.,award,officially_reported,uncorroborated
wba_clm_01HREAL294,wba_src_01HREAL247,wba_prj_01HREAL174,wba_org_01HREAL223,,Garissa Solar Power Plant 55MW built by China Jiangxi International.,China Jiangxi International built Garissa Solar Power Plant 55MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL295,wba_src_01HREAL248,wba_prj_01HREAL175,wba_org_01HREAL224,,Tatu City SEZ 5000-acre built by Rendeavour.,Rendeavour built Tatu City SEZ 5000-acre.,award,officially_reported,uncorroborated
wba_clm_01HREAL296,wba_src_01HREAL249,wba_prj_01HREAL176,wba_org_01HREAL035,,Central African Backbone Fiber Phase 1 built by Huawei Technologies.,Huawei Technologies built Central African Backbone Fiber Phase 1.,award,officially_reported,uncorroborated
wba_clm_01HREAL297,wba_src_01HREAL250,wba_prj_01HREAL177,wba_org_01HREAL226,,Polihali Dam LHWP Phase II 165m built by Sinohydro + Advance JV.,Sinohydro + Advance JV built Polihali Dam LHWP Phase II 165m.,award,officially_reported,uncorroborated
wba_clm_01HREAL298,wba_src_01HREAL251,wba_prj_01HREAL178,wba_org_01HREAL227,,Aftout Essahli Water Supply Expansion Nouakchott built by Sogea-Satom.,Sogea-Satom built Aftout Essahli Water Supply Expansion Nouakchott.,award,officially_reported,uncorroborated
wba_clm_01HREAL299,wba_src_01HREAL252,wba_prj_01HREAL179,wba_org_01HREAL228,,Kribi Gas-Fired Power Plant 216MW built by Globeleq.,Globeleq built Kribi Gas-Fired Power Plant 216MW.,award,officially_reported,uncorroborated
